m,r,d,A_norm_0,A_norm_1,AMP_norm_0,AMP_norm_1,DRS_H_div_AMP_norm_0_mean,DRS_H_div_AMP_norm_1_mean,DRS_H_rank_ratio_mean,DRS_time_mean
440,110,25,39296,699.0938368644577,40035,674.7489504611727,0.3534267483126076,0.7379953543099288,0.2404040404040404,278.6313829333333
460,115,100,196241,2113.7652174093582,196279,2073.7524306490886,0.26326976659274015,0.6683397126288319,0.7536231884057972,363.53345573333337
460,115,10,18652,511.8202355092889,18699,538.7538526535309,0.33096012465655505,0.7693353735789424,0.12270531400966184,263.4585540333333
460,115,25,42541,736.0356258088357,42944,742.7622793879044,0.37007330724215554,0.7323366463229247,0.26473429951690824,246.06149249999999
480,120,100,213236,2336.217798186027,213161,2344.9838612679587,0.26486205843201516,0.6795767605390983,0.7666666666666666,371.0801541
480,120,10,19563,543.2945300356602,19763,576.333378934804,0.3549204586569011,0.7656352268695567,0.12870370370370368,169.49736436666666
480,120,25,48183,827.6388322884774,48281,812.1750593574911,0.34684725666445804,0.738307841748625,0.29259259259259257,330.3367677666667
500,125,100,227157,2260.290512309185,227210,2202.4439430697503,0.2667794024224921,0.670998164822444,0.7360000000000001,419.9020888333334
500,125,10,21787,591.0252206640289,21831,643.4819532967507,0.34397117774412833,0.7659530403720446,0.13955555555555554,253.77270280000002
500,125,25,50536,815.328173853733,50390,797.7289520885813,0.3607281003595639,0.7363074458395226,0.28977777777777775,321.5384100333333
520,130,100,249188,2622.7125792714496,249568,2566.495263167818,0.26583617362697165,0.6744890637577523,0.7435897435897436,461.38803363333335
520,130,10,23772,648.9067233395322,23792,622.1631725018797,0.3480465727814903,0.7674922817290021,0.15726495726495726,310.7817453
520,130,25,55253,913.3637076607081,54828,859.5767944421391,0.37412647180363884,0.7322690539669262,0.2923076923076923,373.14115953333334
540,135,100,265894,2578.3700171147893,265544,2503.3696748558295,0.26493196717349443,0.6699798046703584,0.7596707818930041,458.9292462
540,135,10,25088,651.3376053937578,24806,643.5556025000005,0.3831793876743747,0.7783646923247338,0.13497942386831274,347.4621537666667
540,135,25,58182,936.6521755749334,57764,888.4177138193224,0.3553088336437649,0.7338105190851336,0.2765432098765432,418.7373709333333
560,140,100,287224,2755.1233149511254,287519,2739.5910818985676,0.26579301026530405,0.6727075320618215,0.7833333333333333,459.46384503333337
560,140,10,26185,684.573089864361,26794,696.7369276995821,0.3679795600551781,0.7625820070319801,0.15317460317460316,410.4798677666667
560,140,25,63899,980.1193303223063,64039,971.4880478687171,0.34561244935726704,0.722334213027691,0.28730158730158734,431.1308228
580,145,100,307655,2894.6963415297496,307977,3013.8795439938085,0.26515908264485777,0.658472073505813,0.7678160919540229,517.4078038
