m,r,d,A_norm_0,A_norm_1,AMP_norm_0,AMP_norm_1,DRS_H_div_AMP_norm_0_mean,DRS_H_div_AMP_norm_1_mean,DRS_H_rank_ratio_mean,DRS_time_mean
440,110,10,16999,504.5523948594064,17008,497.6876081881742,0.3556103945690026,0.774205387583616,0.0,213.77389503333336
440,110,25,39296,699.0938368644577,40035,674.7489504611727,0.4748951723116536,0.7474761570160319,0.0,238.9502168
460,115,100,196241,2113.7652174093582,196279,2073.7524306490886,0.523153896969298,0.7336848144359855,0.0,128.24577976666666
460,115,10,18652,511.8202355092889,18699,538.7538526535309,0.38638400548710333,0.7640419167827125,0.0,295.5405496666667
460,115,25,42541,736.0356258088357,42944,742.7622793879044,0.4405133443826202,0.7449471930302282,0.0,225.28266083333332
480,120,100,213236,2336.217798186027,213161,2344.9838612679587,0.557677605395039,0.7445146540070468,0.0,165.17815903333334
480,120,10,19563,543.2945300356602,19763,576.333378934804,0.3971518957383045,0.7697309324557248,0.0,307.88678223333335
480,120,25,48183,827.6388322884774,48281,812.1750593574911,0.46144168176798206,0.7474031094080086,0.0,270.3946333666667
500,125,100,227157,2260.290512309185,227210,2202.4439430697503,0.5695049333536847,0.7487228574152875,0.0,211.82138776666667
500,125,10,21787,591.0252206640289,21831,643.4819532967507,0.3427576894134176,0.7592162290128247,0.0,209.50685566666667
500,125,25,50536,815.328173853733,50390,797.7289520885813,0.4755332426560612,0.7409820196775824,0.0,434.54028386666664
520,130,100,249188,2622.7125792714496,249568,2566.495263167818,0.5923766494179145,0.739560651589766,0.0,251.76627570000002
520,130,10,23772,648.9067233395322,23792,622.1631725018797,0.37686744277620216,0.7647367136506383,0.0,536.7591346
520,130,25,55253,913.3637076607081,54828,859.5767944421391,0.4986672822530724,0.7463886576693527,0.0,456.83087029999996
540,135,100,265894,2578.3700171147893,265544,2503.3696748558295,0.5553145094920103,0.7366253741867043,0.0,222.10222013333336
540,135,10,25088,651.3376053937578,24806,643.5556025000005,0.40177973092579927,0.7768444879401123,0.0,260.79139200000003
540,135,25,58182,936.6521755749334,57764,888.4177138193224,0.438319848793872,0.7462242931681535,0.0,558.9485008
560,140,100,287224,2755.1233149511254,287519,2739.5910818985676,0.5666506583459705,0.7399396284142226,0.0,217.599683
560,140,10,26185,684.573089864361,26794,696.7369276995821,0.34840254313760166,0.7585270968964899,0.0,338.5564349666667
560,140,25,63899,980.1193303223063,64039,971.4880478687171,0.46596248821785863,0.7379542382257723,0.0,459.96669943333336
580,145,100,307655,2894.6963415297496,307977,3013.8795439938085,0.5700350197410972,0.7381570053545917,0.0,239.46003906666667
580,145,10,28391,714.5838709351079,28285,689.9321973819204,0.39480512658083633,0.7784050928895052,0.0,434.05377546666665
580,145,25,68062,982.7683721177959,68653,971.8340188005251,0.4628473841475666,0.7413730083627333,0.0,491.3261975666666
600,150,100,329089,3085.590209277542,328418,3023.737318913255,0.5741876672498114,0.7362396280144168,0.0,285.4099967
600,150,10,30116,772.5444145974518,30075,770.973037033269,0.43052816872627697,0.7697193149536016,0.0,370.17911853333334
600,150,25,72041,992.1839849612645,72468,1051.2246076824454,0.4380446405003906,0.7302165619605671,0.0,429.1466696333334
60,15,100,3389,136.93753872616296,3383,128.49690639406177,0.42798434609157815,0.7605245800387953,0.0,0.6263269333333333
60,15,10,355,40.70983929267513,354,44.29771883009203,0.5122954338605258,0.8325416995790548,0.0,1.3243462666666665
60,15,25,802,58.60625160910707,804,59.38926016804642,0.363206824483391,0.811955612881496,0.0,1.4172654666666666
80,20,100,6004,189.12484150031074,6015,196.82156947229595,0.44420412381415675,0.7529891825676289,0.0,1.3164334999999998
80,20,10,616,66.37137478733521,616,64.75614355634158,0.3739967055449558,0.8205638911167162,0.0,1.3294513
80,20,25,1510,79.08291673824117,1503,82.82782182728081,0.4220327768465939,0.7876879116939844,0.0,3.418740833333333
